0.17523,10
-0.28025,10
-0.20352,10
0.52413,10
3.7742,10
-0.18879,10
0.42482,10
0.72324,10
-0.013158,10
0.0447,10
2.6651,10
-0.14583,10
-0.11681,10
-0.22844,10
1.4606,10
3.1027,10
-0.007106,10
0.028372,10
0.25605,10
-0.19963,10
0.34011,10
-0.26134,10
0.526,10
0.37505,20
-0.20349,20
-0.13791,20
3.0092,20
1.526,20
0.083173,20
-0.0015913,20
-0.071949,20
-0.23799,20
-0.17833,20
0.50704,20
-0.089404,20
0.0025666,20
0.15352,20
1.0968,20
1.3487,20
-0.19258,20
0.97382,20
0.41371,20
-0.22058,20
-0.16579,20
0.28534,20
-0.28887,20
0.33486,30
-0.29815,30
-0.14885,30
0.51993,30
0.23859,30
-0.23119,30
-0.10676,30
-0.069854,30
0.065045,30
0.29845,30
0.6189,30
0.072667,30
0.54064,30
0.4046,30
1.135,30
0.81206,30
-0.16812,30
-0.23848,30
2.6906,30
0.11175,30
0.02226,30
-0.24108,30
0.43896,30
0.23271,40
0.21881,40
-0.18158,40
1.4187,40
1.5497,40
-0.041363,40
0.22454,40
-0.26238,40
-0.1871,40
0.32282,40
1.1774,40
-0.26934,40
1.1663,40
0.36581,40
2.8721,40
1.2176,40
-0.14364,40
0.86864,40
-0.016353,40
-0.14767,40
0.015666,40
-0.026355,40
1.1091,40
0.44567,50
-0.18739,50
-0.15859,50
-0.11163,50
3.7521,50
0.098965,50
0.36714,50
-0.21491,50
0.36726,50
0.48188,50
1.0423,50
-0.26252,50
0.91571,50
0.232,50
1.9117,50
1.2148,50
-0.14769,50
0.054816,50
3.3989,50
-0.27123,50
-0.14823,50
-0.049367,50
0.88948,50
1.4619,60
-0.076761,60
-0.11694,60
1.2753,60
1.8889,60
-0.16106,60
0.13846,60
-0.24029,60
0.35678,60
0.571,60
1.3662,60
-0.13672,60
0.79823,60
0.61009,60
2.7673,60
1.2991,60
-0.29786,60
-0.093233,60
4.5785,60
-0.2441,60
-0.17731,60
-0.15637,60
1.5656,60
0.9684,70
0.12531,70
-0.1563,70
0.37422,70
1.7449,70
-0.14653,70
0.48241,70
-0.27474,70
0.13778,70
0.16669,70
2.17,70
-0.2823,70
0.73813,70
0.92343,70
2.4929,70
1.8871,70
-0.25289,70
0.24012,70
3.5365,70
-0.10581,70
-0.020479,70
-0.068115,70
2.4626,70
1.1197,80
0.09357,80
-0.11122,80
0.87802,80
3.1384,80
-0.075692,80
1.139,80
-0.11126,80
0.50545,80
0.52154,80
1.2944,80
-0.099786,80
0.82925,80
1.2967,80
3.507,80
1.1185,80
-0.25345,80
0.031812,80
4.0962,80
-0.084138,80
0.11038,80
-0.0084256,80
1.6508,80
