0.11373,10
0.11641,10
-0.18029,10
0.78952,10
1.3495,10
0.082002,10
-0.19567,10
-0.22523,10
-0.31874,10
-0.07336,10
1.1207,10
2.0998,10
-0.19859,10
-0.038468,10
0.88721,10
0.90211,10
0.37641,10
0.067489,10
0.17,10
2.6408,10
1.1177,10
-0.13295,10
-0.24595,10
-0.15231,20
-0.21214,20
0.077571,20
4.09,20
0.49143,20
0.26067,20
0.021329,20
-0.15247,20
0.3898,20
-0.25571,20
0.19789,20
-0.26966,20
1.9743,20
-0.035966,20
1.348,20
-0.091629,20
1.6041,20
0.17346,20
3.6355,20
1.2427,20
1.111,20
0.32188,20
-0.19547,20
0.093651,30
0.24081,30
-0.11563,30
1.1817,30
0.32571,30
-0.3653,30
0.14504,30
-0.17475,30
0.75094,30
-0.12804,30
0.66229,30
-0.19455,30
0.68135,30
-0.091264,30
8.9562,30
0.14693,30
1.3109,30
-0.22755,30
8.6143,30
0.18088,30
0.70496,30
0.14384,30
0.28572,30
0.25107,40
0.063508,40
-0.1845,40
1.5784,40
0.20401,40
0.2536,40
0.78573,40
-0.077534,40
-0.16719,40
-0.22368,40
0.62643,40
-0.25826,40
1.4887,40
-0.13062,40
4.0548,40
0.4165,40
1.113,40
-0.24131,40
1.4779,40
0.72608,40
-0.079885,40
0.11175,40
0.14794,40
0.21659,50
0.1176,50
0.41395,50
0.40306,50
0.85759,50
0.92278,50
-0.03148,50
-0.025065,50
-0.024137,50
-0.25702,50
1.3654,50
-0.26107,50
0.89232,50
0.087296,50
4.2432,50
0.53579,50
3.2346,50
0.037259,50
7.8303,50
0.45327,50
0.96832,50
-0.035553,50
0.065432,50
0.55149,60
0.51134,60
0.58577,60
3.1772,60
0.18076,60
0.91756,60
0.010072,60
-0.13852,60
0.1098,60
0.13211,60
2.9522,60
-0.26494,60
0.15013,60
0.50191,60
3.975,60
0.57631,60
2.1617,60
-0.14966,60
13.116,60
0.94804,60
0.2838,60
0.74492,60
0.15716,60
0.13703,70
0.10076,70
0.37735,70
1.5969,70
0.34731,70
0.72843,70
0.03666,70
-0.048813,70
-0.15022,70
-0.094747,70
1.6495,70
-0.1677,70
0.55664,70
0.33733,70
4.1257,70
0.54172,70
2.5278,70
-0.030772,70
6.7647,70
1.4828,70
0.54448,70
1.6519,70
0.37301,70
0.55555,80
0.13438,80
0.34013,80
2.8705,80
0.9723,80
1.0054,80
0.25245,80
-0.086293,80
-0.035162,80
0.020739,80
1.7232,80
-0.28219,80
1.3217,80
0.37625,80
6.3981,80
1.5302,80
2.6406,80
-0.13741,80
8.9567,80
1.0499,80
0.40425,80
0.89324,80
0.11416,80
